pEGF-EGFR2	EPn	SHP	Raf1active	pSTAT3c	cbl	Ras-GTP	Grb2	Takt	pSTAT3n	ppMEK	pEGF-EGFR2-pShc-Grb2-SOS	pEGF-EGFR2-Grb2-SOS	EGF-EGFR	pShc	STAT3c	ppERK	Ras-GDP	PIP3	PP2	Pase2	Pase3	PP1	pPI3K	SOS	Ras-GAP	pEGF-EGFR2-PI3K	pEGF-EGFR2-pShc	Aktm-PDK1	EGF-EGFR2	PI3K	pAktm	pEGF-EGFR2-Ras-GAP	Shc	Grb2-SOS	STAT3n	pMEK	pERK	pSTAT3c-pSTAT3c	pEGF-EGFR2-STAT3c	Aktm	pEGF-EGFR2-Grb2	Pase	pAkt-Takt	pAktm-PDK1-Takt	EGFR	TP4-pPI3K	pEGF-EGFR2-pShc-Grb2	pAktm-Takt	pEGF-EGFR2-cbl	pEGF-EGFR2-Grb2-SOS-cbl-EPn	pSTAT3n-pSTAT3n	Raf1active-MEK	pEGF-EGFR2-pShc-Grb2-SOS-cbl	pEGF-EGFR2-STAT3c-cbl-EPn	ppMEK-ERK	Raf1	pAktm-PDK1	pRaf1active	pEGF-EGFR2-SHP2	ppERK-pEGF-EGFR2-Grb2-SOS	TP4	pEGF-EGFR2-pShc-Grb2-SHP2	ppMEK-Pase2	pERK-Pase3	pEGF-EGFR2-PI3K-cbl	pSTAT3c-PP1	pSTAT3n-pSTAT3n-PP2	PIP2	pEGF-EGFR2-Ras-GAP-Ras-GTP	pEGF-EGFR2-Shc	Aktm-Takt	pEGF-EGFR2-Grb2-SOS-Ras-GDP	Akt	pEGF-EGFR2-pSTAT3c	pEGF-EGFR2-cbl-EPn	STAT3c-pSTAT3c	MEK	ERK	EGF	pEGF-EGFR2-Grb2-SOS-cbl	pEGF-EGFR2-pPI3K	Ras-GTP-Ras-GAP	pEGF-EGFR2-STAT3c-cbl	pEGF-EGFR2-PI3K-cbl-EPn	pSOS	pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP	Aktm-PDK1-Takt	ppERK-pEGF-EGFR2-pShc-Grb2-SOS	ppMEK-pERK	pEGF-EGFR2-Grb2-SHP2	pAkt	Raf1active-pMEK	pShc-SHP2	STAT3n-pSTAT3n	pPI3K-PIP2	Raf1-Ras-GTP	pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn	ProEGFR	pEGF-EGFR2-Ras-GAP-SHP2	pSTAT3c-pSTAT3c-PP1	Akt-Takt	pSTAT3n-PP2	TP4-PI3K	PDK1	ppERK-Pase3	Raf1active-Pase	pMEK-Pase2	pAkt_total
9.369110820249059e-07	0.49995214368841334	0.19988188751750618	1.3599683809356935e-05	6.9447884784797805e-06	0.7999485835955767	0.0005073032409985098	0.7083425686568798	0.09878821332785773	8.03580321733814e-11	3.948672649962433e-07	5.237702274044027e-06	4.1971409076621563e-07	0.00190577493449628	8.29830439127755e-05	1.9999665083844471	5.5461656983484404e-11	0.29792450591293906	5.112790890892143e-08	0.5999999996272415	0.019992035638550634	0.0019998939974243735	0.4999839065758245	8.050088623337258e-08	0.008353726772599993	0.09998340980494679	1.5731456077684538e-07	4.491047498237396e-06	4.930347842738664e-09	0.0016005100490461433	0.3996058825275128	3.392658490535633e-08	1.6156598290893482e-08	0.9987457532814401	0.2905942677936716	1.3794230993793654e-11	0.0009378313082753978	9.507988766573415e-06	4.379018253568316e-09	8.38719710367426e-07	5.35294969688637e-08	1.2782543218085498e-06	0.49959970130108633	4.123192960742506e-07	3.335920288429784e-07	1.2620144831181674	2.5769703726549548e-08	5.9337404970613475e-06	3.201845089739807e-08	6.525709587410553e-07	2.2417223352396433e-06	8.14124999863521e-11	1.0449480427199018e-05	2.023878708572977e-06	8.993449677885746e-06	5.883556211527185e-08	0.4990411389203004	3.5326267685760074e-07	3.1552664437796786e-12	1.2757286679689689e-06	1.6632486784081973e-16	0.1999875230158751	3.2467124412376477e-06	1.2088544874602646e-07	1.0600184586683981e-07	1.0702425752413114e-07	1.6084281033897004e-05	1.9323395879835235e-10	0.4999983737897903	2.671979269595708e-12	7.16844969462117e-05	6.117849968156657e-08	7.614829636246674e-05	0.19878732283546868	6.468344856206918e-11	1.0171814437956284e-05	1.3161380016280438e-08	0.6790432839880246	0.7999903271157233	5.738725782121447e-08	1.751305340124915e-07	0.0003795940143581734	1.6570509718396674e-05	5.761142672409593e-07	1.666316720764549e-06	4.169505240258897e-16	0.0009409759810051317	6.673266343824614e-07	2.0704669141052188e-15	1.9083014506940816e-12	6.994084602280805e-07	4.448432824562658e-07	1.7157088612868635e-08	0.00011288710685990469	3.82637665153074e-12	3.531757999625238e-08	0.000534496056304296	2.4783008414955296e-05	0.7297888742690906	3.5260644564052043e-09	9.143141334775541e-09	0.0012102802372325142	1.7952539282914716e-10	1.2451214420633614e-05	0.09999864088831205	7.297630609630361e-13	0.00040029869891435667	7.843476000636287e-06	4.787698673616221e-07
9.285564642237308e-07	0.4999510225066963	0.19988289214163749	1.3824313747778299e-05	7.023147084514375e-06	0.7999473978664416	0.0005153622637092223	0.7081919320703637	0.09876975447251629	8.519186106682646e-11	4.248428218120307e-07	5.30142670945825e-06	4.235511615812077e-07	0.0018971964051778467	8.2273241126067e-05	1.9999661041215588	6.693368452766666e-11	0.29789444405096005	5.071428945605871e-08	0.5999999996062222	0.019991712936524506	0.0019998833305619125	0.4999837003761109	7.98346707779179e-08	0.008203001781073457	0.09998314596680591	1.5599425906972312e-07	4.451061151793363e-06	4.892223420454346e-09	0.001586193963951276	0.39960050907578953	3.3807449257069074e-08	1.6012125824877776e-08	0.9987350560584102	0.29073106081231154	1.4791925684289008e-11	0.0009738864099626778	1.044077681524774e-05	4.523738090566291e-09	8.312438827545184e-07	5.309434287629721e-08	1.2681255492093866e-06	0.4995929389515545	4.1872948506263695e-07	3.322586325427108e-07	1.2656543198910057	2.5557258721883556e-08	5.886690976708795e-06	3.190963909884543e-08	6.581956478834379e-07	2.303906512573344e-06	8.500536277282144e-11	1.0622876824600481e-05	2.0724426741664435e-06	9.114722733172162e-06	6.330831232248438e-08	0.49902521191103216	3.5182403886246665e-07	3.255024613194752e-12	1.2643324657694077e-06	2.032642168122701e-16	0.19998732445143477	3.2210155672958737e-06	1.3029767808420118e-07	1.1666855397176005e-07	1.0795525524591444e-07	1.6290145231327844e-05	2.0258769969720685e-10	0.4999983604555878	2.6902819414772007e-12	7.104387911004473e-05	6.272005847716023e-08	7.688820742435516e-05	0.19876885933066898	6.486610920681736e-11	1.0309968125552606e-05	1.3333375506533377e-08	0.6790066973775549	0.7999893791762417	5.696473027141487e-08	1.7882502988602146e-07	0.0003847474938384806	1.683452383796103e-05	5.810086807101484e-07	1.6890723103319471e-06	5.217229481847366e-16	0.0009532092234769726	6.832984252719183e-07	2.5380252007059193e-15	2.2559835195066563e-12	6.938786168595567e-07	4.5152379287176006e-07	1.8118792721912527e-08	0.0001119251371726263	4.03026702389251e-12	3.5025312409984035e-08	0.0005432617279010276	2.5559823622245512e-05	0.7261490370737246	3.4945399236125627e-09	9.478657532220874e-09	0.001228716611243385	1.9119101306133466e-10	1.2649991305971184e-05	0.09999862772667986	8.841187817812152e-13	0.00040706104844611204	8.156765797426062e-06	4.853312421288292e-07
9.202862639856178e-07	0.4999498942961628	0.1998838895909773	1.40464644436764e-05	7.100505243176427e-06	0.7999462048334492	0.0005233323631000644	0.7080519216111535	0.0987513196136238	9.021962202151193e-11	4.563612153813342e-07	5.364458456212974e-06	4.273393994922058e-07	0.0018886960125806846	8.156903063188814e-05	1.9999657046500068	8.046400004602208e-11	0.2978647165837102	5.03029071412045e-08	0.5999999995844509	0.019991384459182974	0.001999871849670175	0.4999834967722497	7.917299704742387e-08	0.00806290324248908	0.09998288504085592	1.546873924410361e-07	4.411512874604051e-06	4.854298065232789e-09	0.0015720157176291713	0.3995951819822815	3.3679149605580843e-08	1.586910666303237e-08	0.9987244658682988	0.2908573634490462	1.5839480656826792e-11	0.0010105190847062575	1.1442828423610753e-05	4.6698702075324595e-09	8.23843591156815e-07	5.266148246778853e-08	1.2580235477326518e-06	0.49958625126657097	4.249254716618777e-07	3.3084275485860607e-07	1.2692760029055592	2.5346091766062973e-08	5.839828415658506e-06	3.179153215235666e-08	6.637659536544457e-07	2.366640175816658e-06	8.867721382270867e-11	1.0794326603900787e-05	2.121363065643015e-06	9.234770355618885e-06	6.801162906546546e-08	0.49900946099502425	3.503042950199663e-07	3.3540946576595072e-12	1.2530503958470893e-06	2.47362597490594e-16	0.19998712601531982	3.1954169794052606e-06	1.4020838608836473e-07	1.2814926301327655e-07	1.0887748712289451e-07	1.649340940023429e-05	2.121790014539155e-10	0.4999983473886669	2.707609586090864e-12	7.040973349972028e-05	6.425435931178124e-08	7.761829609804281e-05	0.1987504201348257	6.503140273769476e-11	1.0446774547500147e-05	1.3503330988225787e-08	0.6789695275620053	0.7999883609264925	5.6547664426258746e-08	1.825394124544904e-07	0.0003898549496154611	1.7095623997850388e-05	5.858536481247486e-07	1.711610514189097e-06	6.498166797486935e-16	0.0009653067636084036	6.991855209900968e-07	3.0978412144400405e-15	2.65751006274961e-12	6.88362393154451e-07	4.5797957291511567e-07	1.9110366112630293e-08	0.00011097011592243553	4.240143686437264e-12	3.473503308774544e-08	0.0005519303667776595	2.6345908244199104e-05	0.7225273536421056	3.463331848578229e-09	9.818349772565117e-09	0.0012471293867373616	2.0337095206810036e-10	1.284863858792892e-05	0.09999861481313105	1.066814939492648e-12	0.0004137487334297171	8.475332430954904e-06	4.916587225206966e-07
9.120998058566763e-07	0.4999487591478105	0.19988487963329452	1.4266158551211037e-05	7.176873679684041e-06	0.7999450045910951	0.0005312143921641958	0.7079217834159262	0.09873290872627356	9.544478391610436e-11	4.894610782547728e-07	5.426805516782453e-06	4.31079766803862e-07	0.0018802705739268393	8.087051874323378e-05	1.9999653099196488	9.636611441033382e-11	0.2978353199087637	4.9893942997900717e-08	0.5999999995619184	0.019991050258406324	0.0019998595129976492	0.4999832957369044	7.851608921881722e-08	0.007932677335497476	0.09998262699922456	1.533938525929749e-07	4.372396422161712e-06	4.816589967044998e-09	0.0015579747126473367	0.3995899007769459	3.354242411799602e-08	1.57275305983599e-08	0.9987139809038128	0.2909739278195979	1.693816604013899e-11	0.0010477222526820897	1.2517586502785375e-05	4.8173570292204635e-09	8.16518226173741e-07	5.223111725562431e-08	1.2479540212102718e-06	0.4995796375856271	4.309080667749573e-07	3.293513094337496e-07	1.2728796227040422	2.5136295404910242e-08	5.793173990269364e-06	3.1664870478640336e-08	6.692824564535988e-07	2.429915517005431e-06	9.242731160743316e-11	1.0963847068190178e-05	2.1706355344936474e-06	9.35360491092963e-06	7.295129659090182e-08	0.4989938845705994	3.4871032353554893e-07	3.452388604920423e-12	1.2418817013354135e-06	2.998086447247953e-16	0.19998692770662704	3.169928572621284e-06	1.5063056110017357e-07	1.4048572008021846e-07	1.0979104714926802e-07	1.669410101898228e-05	2.2200647640347218e-10	0.49999833457755827	2.7239886803453813e-12	6.978201030773666e-05	6.578096385461999e-08	7.833876903584162e-05	0.19873200521410686	6.517985281278382e-11	1.0582247276328323e-05	1.3671266720560857e-08	0.6789317816113002	0.7999872688757083	5.6136001306980805e-08	1.862734377583883e-07	0.00039491684832112096	1.7353838082661963e-05	5.906496981042184e-07	1.733933531218892e-06	8.057657174018649e-16	0.0009772702151365378	7.14984058755519e-07	3.7655271919226205e-15	3.119754170598015e-12	6.828629878243744e-07	4.6421171175215897e-07	2.013186174675873e-08	0.00011002226100561144	4.4559948823392204e-12	3.444684089816182e-08	0.0005605028740929288	2.7141150954120257e-05	0.7189237334319596	3.43243808132778e-09	1.0162076364352105e-08	0.0012655185844572736	2.1607606261263414e-10	1.304715707707659e-05	0.09999860213771829	1.2822734520341247e-12	0.00042036241437358164	8.799111032594196e-06	4.977541358701549e-07
9.039963786831736e-07	0.49994761715145497	0.19988586207116707	1.4483419354854788e-05	7.252263009117219e-06	0.7999437972326736	0.0005390092196704289	0.7078008176093663	0.0987145217852864	1.0087075320309882e-10	5.241806226071438e-07	5.4884757590105e-06	4.3477318515078455e-07	0.0018719171866606913	8.01777933305911e-05	1.9999649198808078	1.1499281434247718e-10	0.29780625042429054	4.948755497257376e-08	0.5999999995386153	0.019990710385668825	0.0019998462777978624	0.49998309724295825	7.786413805886658e-08	0.007811624222687098	0.09998237181350926	1.5211352574920314e-07	4.333705632204956e-06	4.779114995623512e-09	0.0015440702613474296	0.39958466499366413	3.3397967818155144e-08	1.5587386673881443e-08	0.9987035994442001	0.2910814520945908	1.8089239848007546e-11	0.0010854888994312481	1.366857230351414e-05	4.966141286925288e-09	8.092671518586373e-07	5.180342314020105e-08	1.2379221418171005e-06	0.4995730972254294	4.3667841888045586e-07	3.2779079494491297e-07	1.2764652693770018	2.4927949210971515e-08	5.746746798081898e-06	3.15303517213689e-08	6.7474572570981e-07	2.4937248748544265e-06	9.625486914525815e-11	1.1131456054757615e-05	2.2202557721730148e-06	9.471238666552026e-06	7.813303615762566e-08	0.4989784809889366	3.470485859652618e-07	3.549823616467443e-12	1.2308255603461067e-06	3.6195359157000063e-16	0.1999867295244154	3.144561078836347e-06	1.615770584816395e-07	1.537206666561591e-07	1.1069602753327005e-07	1.6892247345879517e-05	2.3206857898230347e-10	0.4999983220114011	2.7394451012583933e-12	6.916065702711207e-05	6.729947015790867e-08	7.90498228995497e-05	0.19871361453456615	6.531196790825018e-11	1.0716399776901708e-05	1.3837202773093322e-08	0.6788934665295551	0.7999860994538102	5.572959455924758e-08	1.90026862132416e-07	0.0003999336526982172	1.7609194508200925e-05	5.953973493153804e-07	1.7560435428189836e-06	9.948593790694684e-16	0.0009891011616788097	7.306905147121221e-07	4.5588917159773536e-15	3.650276984059843e-12	6.773833028812766e-07	4.702216283180448e-07	2.1183319101166486e-08	0.00010908175703454461	4.677804325788018e-12	3.416081999794178e-08	0.0005689801742129374	2.7945441684060543e-05	0.7153380863525932	3.4018562980609076e-09	1.0509695665289018e-08	0.0012838842251633126	2.2931705030017413e-10	1.3245547634897124e-05	0.09999858969098936	1.5354845415592271e-12	0.00042690277457135085	9.128037272711928e-06	5.036195961361999e-07
8.959752470614599e-07	0.4999464683957692	0.1998868367380554	1.469827063213055e-05	7.326683736169067e-06	0.7999425828503124	0.000546717726174648	0.7076883743734477	0.09869615876522558	1.0650087198880357e-10	5.605576202039003e-07	5.5494764393064105e-06	4.3842043222078227e-07	0.0018636332004051577	7.949092590040142e-05	1.9999645344842767	1.367400074957696e-10	0.29777750453619545	4.9083880238709336e-08	0.5999999995145329	0.019990364892023132	0.0019998321003454455	0.4999829012635239	7.721730469415512e-08	0.007699094120192332	0.09998211945490933	1.5084629439543459e-07	4.29543444492437e-06	4.741886944512186e-09	0.0015303015976383919	0.3995794741703925	3.324643445676101e-08	1.5448663309803005e-08	0.9986933198477882	0.29118058442845357	1.9293946963130837e-11	0.001123812077505166	1.489938409951149e-05	5.116166059002629e-09	8.020897140914273e-07	5.137855312489783e-08	1.2279325917182122e-06	0.49956662948441816	4.422379848200422e-07	3.2616731426531185e-07	1.280033032565655	2.4721121229688236e-08	5.700564024404232e-06	3.138863252836048e-08	6.801563206072553e-07	2.5580607280429403e-06	1.0015905576572782e-10	1.1297171826395325e-05	2.2702195132640556e-06	9.58768378716492e-06	8.356250302282338e-08	0.4989632485639489	3.453251470136562e-07	3.646321884077811e-12	1.2198810968011818e-06	4.3533156084734013e-16	0.19998653146771178	3.1193241627845763e-06	1.7306059334433673e-07	1.6789782249387153e-07	1.1159251881166023e-07	1.708787540973276e-05	2.423636108325748e-10	0.49999830967991565	2.754004188608595e-12	6.854561892637908e-05	6.88095105257371e-08	7.975164512995871e-05	0.1986952480621618	6.542824225620467e-11	1.084924540139961e-05	1.4001159020492761e-08	0.6788545892535467	0.7999848490127396	5.532829785952889e-08	1.937994431179578e-07	0.0004049058214489189	1.7861722089200954e-05	6.000971110798162e-07	1.77794271208035e-06	1.2232470850445947e-15	0.0010008011580583003	7.463016833418075e-07	5.498198365462411e-15	4.257376796705486e-12	6.71925966745437e-07	4.760110422128644e-07	2.226476471733475e-08	0.00010814875913423828	4.9055513193636105e-12	3.387704148085783e-08	0.000577363209598424	2.8758671602332674e-05	0.7117703227626433	3.3715840306339202e-09	1.086106622147329e-08	0.0013022263296490796	2.431044664478277e-10	1.344381116651561e-05	0.09999857746396841	1.832063951202694e-12	0.00043337051558257764	9.462047383543515e-06	5.092574766696253e-07
8.880356543816621e-07	0.49994531296831846	0.1998878034948085	1.4910736552108207e-05	7.400146255556783e-06	0.7999413615350113	0.0005543408005249189	0.7075838502963588	0.09867781964041072	1.1233841620952141e-10	5.986293834761234e-07	5.609815164108314e-06	4.4202235494536643e-07	0.0018554161917787022	7.88099734562992e-05	1.9999641536813324	1.6205081878912355e-10	0.29774907866590933	4.868303756873508e-08	0.5999999994896625	0.01999001382808813	0.0019998169359527742	0.4999827077719509	7.657572398173996e-08	0.007594483646924544	0.09998186989434225	1.495920383401587e-07	4.257576903522666e-06	4.704917756060528e-09	0.0015166678874910207	0.3995743278492839	3.308843837715684e-08	1.5311348416750777e-08	0.9986831405452196	0.29127192660872164	2.0553518157554954e-11	0.0011626849077742921	1.6213695831588782e-05	5.267374809013613e-09	7.949852370777299e-07	5.0956639731126075e-08	1.2179896022629512e-06	0.4995602336467774	4.4758850212870016e-07	3.244865934001297e-07	1.2835830014641452	2.4515869279825904e-08	5.65464110002724e-06	3.124033034099667e-08	6.855147907667351e-07	2.622915689261559e-06	1.0413899886206843e-10	1.1461012973915807e-05	2.3205225313102353e-06	9.702952330942044e-06	8.924528355903338e-08	0.4989481855809935	3.4354569400340616e-07	3.741810508147927e-12	1.2090473900078882e-06	5.216778308355112e-16	0.19998633353551604	3.094226508466105e-06	1.8509373375698454e-07	1.8306186891459653e-07	1.124806099603046e-07	1.7281012002034464e-05	2.528897259137458e-10	0.4999982975733762	2.7676906884366882e-12	6.793683948564352e-05	7.031074946965383e-08	8.044441435998493e-05	0.1986769057627747	6.552915621698878e-11	1.0980797385174421e-05	1.4163155138542786e-08	0.6788151566515105	0.7999835138278296	5.493197866022919e-08	1.9759093874323433e-07	0.00040983380911295526	1.8111449922824135e-05	6.047494841026074e-07	1.7996331831092879e-06	1.498054446442879e-15	0.001012371730213212	7.618146577977741e-07	6.606428548734295e-15	4.9501400549510296e-12	6.664933562013063e-07	4.815819461677407e-07	2.3376212642920716e-08	0.00010722339631809188	5.139210873188022e-12	3.359556487981473e-08	0.0005856529363019964	2.9580733093242766e-05	0.7082203534678339	3.3416186920372334e-09	1.1216046899200875e-08	0.0013205449187562756	2.5744870124646644e-10	1.3641948614198876e-05	0.09999856544813701	2.1783140227907526e-12	0.000439766353223444	9.801078178135311e-06	5.146703845448975e-07
8.801768293554698e-07	0.4999441509555941	0.1998887622266048	1.512084155526088e-05	7.472660852143253e-06	0.7999401333766704	0.0005618793368581488	0.7074866850164826	0.09865950438493085	1.1838659391538723e-10	6.384327477044096e-07	5.669499087675699e-06	4.4557969443094405e-07	0.0018472639420833595	7.813498012387431e-05	1.9999637774237362	1.9141998079054492e-10	0.29772096925494845	4.828512915889278e-08	0.5999999994639961	0.019989657244040334	0.0019998007389872173	0.49998251674183203	7.59395075081062e-08	0.00749723246882998	0.09998162310254324	1.483506347468176e-07	4.2201271663666205e-06	4.668217716330522e-09	0.0015031682381146962	0.39956922557678304	3.292455636399691e-08	1.5175429490227207e-08	0.9986730600334442	0.29135603741036126	2.1869169154499822e-11	0.0012021005803962178	1.7615255709612305e-05	5.419711421309792e-09	7.879530309459784e-07	5.0537797179234286e-08	1.2080969897404054e-06	0.499553908985867	4.52731963072779e-07	3.2275400007059115e-07	1.2871152648217608	2.4312242103351255e-08	5.608991843070302e-06	3.108602517934054e-08	6.9082167680781e-07	2.6882824993902936e-06	1.0819378562811829e-10	1.1622998334530211e-05	2.371160640780102e-06	9.817056246627042e-06	9.518689257017306e-08	0.4989332903043823	3.417155558977492e-07	3.83622136841469e-12	1.198323482701343e-06	6.22950141005766e-16	0.19998613572680576	3.0692758998764905e-06	1.9768889438059044e-07	1.9925843149632462e-07	1.133603884892115e-07	1.7471683670821343e-05	2.6364493561403327e-10	0.4999982856825855	2.780528795516378e-12	6.733426074940342e-05	7.180288176255794e-08	8.112830116955812e-05	0.19865858760222344	6.561517677598804e-11	1.1111068843491738e-05	1.4323210601396979e-08	0.6787751755222662	0.7999820900992181	5.454050818837889e-08	2.0140110814186506e-07	0.0004147180659730376	1.835840728900963e-05	6.093549609245802e-07	1.8211170804939718e-06	1.8275123992782123e-15	0.0010238143768618703	7.77226811266779e-07	7.909573994440814e-15	5.73849436899851e-12	6.610876162480258e-07	4.869365802454698e-07	2.4517664992204617e-08	0.00010630577443874628	5.3787538257854335e-12	3.331643947167196e-08	0.0005938503200923799	3.0411519736142572e-05	0.7046880897187476	3.3119575982521507e-09	1.1574497008681988e-08	0.0013388400133879379	2.7235997725135316e-10	1.3839960951647408e-05	0.09999855363541502	2.581289299325745e-12	0.0004460910141337854	1.0145067065308012e-05	5.198611366094667e-07
8.72397989257094e-07	0.4999429824430436	0.19988971284023077	1.5328610268917275e-05	7.544237701274362e-06	0.799938898464123	0.0005693342319902606	0.7073963581079945	0.0986412129726564	1.246485436496384e-10	6.800040545321554e-07	5.7285353656973204e-06	4.4909318718154354e-07	0.0018391744172155196	7.746597860536416e-05	1.9999634056637334	2.2539849977133024e-10	0.2976931727701451	4.789024242673164e-08	0.5999999994375255	0.019989295189608017	0.001999783462888884	0.49998232814700766	7.530874625967458e-08	0.007406820184747758	0.09998137905015209	1.4712195862904523e-07	4.1830795021237085e-06	4.631795632767085e-09	0.0014898017061100207	0.39956416690370056	3.2755329463661786e-08	1.504089369358027e-08	0.9986630768702839	0.2914334357085312	2.3242099727421576e-11	0.0012420523555230238	1.9107884779397495e-05	5.573120234399654e-09	7.809923977255218e-07	5.0122123332752704e-08	1.198258188540885e-06	0.49954765476725094	4.5767059017560054e-07	3.2097456188406647e-07	1.2906299109451607	2.411028039614606e-08	5.563628593642958e-06	3.0926261408917625e-08	6.960775108631117e-07	2.7541540221242107e-06	1.1232246477918692e-10	1.178314691895171e-05	2.4221296959260144e-06	9.930007371203708e-06	1.0139277079142702e-07	0.49891856098395176	3.3983972183141027e-07	3.92949099056915e-12	1.187708388085e-06	7.413515423010611e-16	0.1999859380405402	3.0444792943915523e-06	2.108583304533494e-07	2.1653406225250596e-07	1.1423194052715123e-07	1.7659916715775086e-05	2.7462711385227706e-10	0.4999982739988483	2.792542139706093e-12	6.673782364118485e-05	7.328563058066169e-08	8.180346852749442e-05	0.1986402935462786	6.568675808698711e-11	1.124007276893341e-05	1.448134467975186e-08	0.6787346525945955	0.7999805739532967	5.415376740653332e-08	2.0522971147445135e-07	0.00041955903798100415	1.8602623563547503e-05	6.139140263484303e-07	1.8423965088794124e-06	2.221099541476594e-15	0.0010351305699128378	7.925357792384961e-07	9.436951073902453e-15	6.6332632559332266e-12	6.55710678630425e-07	4.920774075481768e-07	2.5689112311513057e-08	0.00010539597881007043	5.624146966131654e-12	3.303970546074736e-08	0.000601956333068146	3.1250926285483904e-05	0.7011734432086069	3.2825979871843175e-09	1.1936276420823397e-08	0.0013571116345204451	2.8784834316632294e-10	1.4037849178911463e-05	0.09999854201814139	3.0488663860656757e-12	0.00045234523274989634	1.0493952061550215e-05	5.248327370118386e-07
8.646983424980971e-07	0.49994180751509903	0.19989065526166938	1.5534067430955246e-05	7.6148868694902875e-06	0.7999376568851613	0.0005767063831662551	0.7073123861999431	0.09862294537725064	1.3112733292636153e-10	7.233791364593855e-07	5.786931018183694e-06	4.525635360661143e-07	0.0018311457496784098	7.680299146434997e-05	1.9999630383540599	2.6459862025148095e-10	0.29766568570738755	4.749845160339617e-08	0.5999999994102433	0.01998892771406773	0.001999765060188875	0.4999821419615697	7.468351300615509e-08	0.007322763445727264	0.09998113770778794	1.4590588367114897e-07	4.146428295882565e-06	4.595658993531395e-09	0.0014765673046734336	0.39955915138526743	3.258126476620358e-08	1.490772792965855e-08	0.9986531896695324	0.2915046033579396	2.4673492837944084e-11	0.001282533563771261	2.0695475456090667e-05	5.7275460720928065e-09	7.741026296372658e-07	4.970970144212226e-08	1.1884762819782982e-06	0.49954147025132295	4.6240681325173274e-07	3.1915298400318407e-07	1.2941270277005779	2.3910017726738538e-08	5.518562334605726e-06	3.076154947791501e-08	7.012828170355652e-07	2.8205232390663477e-06	1.1652404825429263e-10	1.1941477848256372e-05	2.4734255905844457e-06	1.0041817428098067e-05	1.0786828253574367e-07	0.4989039958607597	3.379228590723316e-07	4.021560405892341e-12	1.1772010959097826e-06	8.793543955412327e-16	0.19998574047566392	3.019842891058963e-06	2.2461413219306134e-07	2.3493622130969344e-07	1.1509535089505303e-07	1.7845737184438994e-05	2.8583400216190727e-10	0.49999826251394675	2.8037537874670483e-12	6.61474682359456e-05	7.475874573654157e-08	8.247007232572213e-05	0.19862202356067493	6.574434191284876e-11	1.13678220293998e-05	1.4637576439829897e-08	0.6786935945268495	0.7999789614441933	5.377164336681966e-08	2.090765100488291e-07	0.0004243571667023276	1.8844128143193215e-05	6.184271579159025e-07	1.863473552640469e-06	2.689699376347478e-15	0.0010463217554462381	8.077394427022964e-07	1.122153675579506e-14	7.646222830440114e-12	6.503642790181728e-07	4.970070914470452e-07	2.689053400823702e-08	0.00010449407652754441	5.875353156658976e-12	3.2765395026909224e-08	0.0006099719507272414	3.2098848652020636e-05	0.6976763260710659	3.2535370349572617e-09	1.2301245677047562e-08	0.0013753598032143198	3.039236679326982e-10	1.4235614317890757e-05	0.0999985305890552	3.589818428182887e-12	0.00045852974867778204	1.0847671800097586e-05	5.295883562132488e-07
